"I",31725444,"2015-12-04","AAAAAAAAAAAAIHA",451.43,480.50,376.75,934823432
"I",31727045,"2015-10-18","AAAAAAAAAAAAHDO",406.65,433.15,287.35,20686494
"I",31728919,"2015-09-27","AAAAAAAAAAABODX",536.74,551.61,284.06,860676728
"I",31732101,"2017-03-17","AAAAAAAAAAADZJQ",940.06,1078.47,931.57,147314867
"I",31734802,"2015-09-27","AAAAAAAAAAABKYR",577.50,681.47,392.86,402291246
"I",31734860,"2015-09-27","AAAAAAAAAAACKEO",688.61,732.02,497.08,303364308
"I",31736344,"2016-04-15","AAAAAAAAAAACHBU",740.39,999.83,707.10,681126489
"I",31738201,"2015-09-27","AAAAAAAAAAABNXJ",674.14,915.89,512.16,759951717
"I",31738777,"2015-09-27","AAAAAAAAAAADWEQ",284.69,402.60,275.19,119151247
"I",31739978,"2017-02-28","AAAAAAAAAAABKHX",485.26,626.83,341.38,544222715
"I",31742050,"2015-09-27","AAAAAAAAAAAASUN",247.54,356.40,234.46,585328990
"I",31744212,"2015-11-08","AAAAAAAAAAABXKY",128.38,136.25,113.84,25459945
"I",31749351,"2016-08-21","AAAAAAAAAAABHHV",229.06,339.74,147.35,761552488
"I",31751461,"2016-04-20","AAAAAAAAAAABHKI",420.87,557.46,226.53,354252548
"I",31751511,"2016-04-20","AAAAAAAAAAAAEWB",921.91,1035.51,626.43,947425064
"I",31753363,"2016-03-18","AAAAAAAAAAACTTA",955.25,1372.22,782.50,255625830
"I",31755535,"2016-06-19","AAAAAAAAAAAAMCC",588.40,863.57,517.89,513142647
"I",31761393,"2017-06-30","AAAAAAAAAAADBMT",600.44,680.79,444.88,763865698
"I",31761981,"2017-03-17","AAAAAAAAAAAASQE",410.48,547.75,395.40,430483840
"I",31765189,"2016-06-19","AAAAAAAAAAABLAX",687.74,923.89,358.82,34243530
"I",31767496,"2015-10-19","AAAAAAAAAAABWCN",159.68,220.82,158.06,970667444
"I",31767885,"2016-06-19","AAAAAAAAAAABXRD",864.20,875.25,548.98,568750688
"I",31770149,"2015-09-18","AAAAAAAAAAAAJVB",343.52,481.19,259.93,570083459
"I",31771664,"2017-06-30","AAAAAAAAAAADYZT",408.52,587.10,249.24,980082273
"I",31771924,"2016-04-22","AAAAAAAAAAAAPFO",344.15,502.97,253.35,894574432
"I",31774746,"2017-06-30","AAAAAAAAAAAEACG",565.50,735.18,357.93,292552397
"I",31775924,"2016-03-19","AAAAAAAAAAACKBE",159.36,180.39,96.85,969733708
"I",31780183,"2017-04-21","AAAAAAAAAAABHAQ",736.13,783.44,372.55,527149335
"I",31780502,"2015-10-19","AAAAAAAAAAACJBT",259.11,281.43,153.17,592408788
"I",31781151,"2017-06-30","AAAAAAAAAAACFYG",509.90,687.99,436.81,74544061
"I",31782199,"2016-11-25","AAAAAAAAAAAAOCR",361.70,502.79,192.52,61953912
"I",31787417,"2015-09-18","AAAAAAAAAAADLOL",954.28,1308.07,910.08,143680760
"I",31787627,"2016-03-19","AAAAAAAAAAAAHHV",795.01,1095.90,643.77,933698374
"I",31787908,"2017-06-10","AAAAAAAAAAABMCV",65.99,98.45,36.27,547689732
"I",31791337,"2016-10-10","AAAAAAAAAAABHYU",902.44,1314.62,899.73,711732693
"I",31792409,"2017-06-30","AAAAAAAAAAAEJHD",270.23,398.77,161.10,250912034
"I",31798325,"2015-09-18","AAAAAAAAAAACUPE",211.75,303.96,144.46,839690405
"I",31800780,"2017-03-17","AAAAAAAAAAABQXR",398.00,568.45,388.82,473236839
"I",31801260,"2017-06-10","AAAAAAAAAAABXNG",631.81,637.03,510.62,276468390
"I",31801853,"2017-02-23","AAAAAAAAAAACWGY",137.96,196.36,99.44,47607458
"I",31802193,"2017-07-01","AAAAAAAAAAAAVED",35.83,36.67,19.32,69797401
"I",31803138,"2017-04-07","AAAAAAAAAAACAPT",827.05,1239.98,795.95,646103473
"I",31805936,"2017-07-01","AAAAAAAAAAABTYP",479.29,585.40,251.81,560695887
"I",31806136,"2015-07-19","AAAAAAAAAAADJGF",933.67,1138.60,868.78,74462863
"I",31806189,"2015-07-19","AAAAAAAAAAADCNY",385.64,400.51,360.16,882201231
"I",31808844,"2017-02-23","AAAAAAAAAAACSCW",894.99,1234.36,814.94,233051004
"I",31810193,"2016-10-06","AAAAAAAAAAAAGFW",471.66,542.79,287.50,47501923
"I",31816537,"2017-03-18","AAAAAAAAAAAAAGC",385.54,506.36,351.30,114435795
"I",31816733,"2017-03-18","AAAAAAAAAAADBIC",478.03,597.21,360.26,442306677
"I",31820633,"2015-09-18","AAAAAAAAAAACAXN",475.95,635.17,445.14,919862998
"I",31826758,"2017-02-23","AAAAAAAAAAAAOVG",469.77,682.84,258.41,611264838
"I",31831016,"2017-03-18","AAAAAAAAAAADZJA",701.65,887.63,471.40,26404070
"I",31831263,"2015-10-27","AAAAAAAAAAABYAD",861.89,947.66,561.19,933545356
"I",31831387,"2017-04-07","AAAAAAAAAAACUGV",406.05,575.11,351.78,189389871
"I",31834154,"2017-05-27","AAAAAAAAAAADDQA",729.50,781.95,391.01,288208478
"I",31834698,"2015-10-27","AAAAAAAAAAADVRX",658.32,974.42,601.66,470148490
"I",31838907,"2015-07-20","AAAAAAAAAAABFGP",508.29,593.07,266.87,881930458
"I",31841205,"2016-02-25","AAAAAAAAAAADPZK",618.13,646.18,328.65,872122845
"I",31841671,"2017-06-06","AAAAAAAAAAADFEF",965.76,1319.40,963.38,680012191
"I",31843380,"2017-04-07","AAAAAAAAAAADFQT",345.24,374.23,214.21,875105392
"I",31845381,"2016-06-20","AAAAAAAAAAACZJW",560.49,657.22,459.66,817993926
"I",31847682,"2015-09-19","AAAAAAAAAAABIGY",82.61,87.37,54.61,776267335
"I",31848778,"2016-08-24","AAAAAAAAAAACCOS",420.07,484.03,289.07,76416075
"I",31854001,"2017-03-18","AAAAAAAAAAAATEO",809.71,888.10,517.25,655537048
"I",31863443,"2017-03-19","AAAAAAAAAAABDXL",777.63,837.38,597.26,856080006
"I",31863719,"2017-04-08","AAAAAAAAAAADFVN",640.14,833.00,456.98,853571461
"I",31864633,"2017-02-24","AAAAAAAAAAADXQU",961.80,1050.74,618.03,208153108
"I",31865907,"2017-06-07","AAAAAAAAAAABVKQ",892.92,1166.62,459.65,28869934
"I",31866729,"2015-10-28","AAAAAAAAAAACJZY",536.45,616.52,291.32,923825897
"I",31868471,"2017-06-17","AAAAAAAAAAADEMC",724.91,797.49,544.02,109628215
"I",31868716,"2017-04-08","AAAAAAAAAAACESY",394.42,522.99,355.68,507051933
"I",31868728,"2017-04-08","AAAAAAAAAAABCFE",476.52,709.43,347.77,710173013
"I",31870569,"2015-09-19","AAAAAAAAAAAAXRS",782.04,926.83,674.65,784787319
"I",31871636,"2016-09-01","AAAAAAAAAAABQXU",714.93,963.32,621.41,721205191
"I",31871881,"2015-09-03","AAAAAAAAAAAEBXX",716.53,999.04,583.62,731364155
"I",31873478,"2015-07-09","AAAAAAAAAAADMPZ",392.18,515.94,216.95,464793970
"I",31873799,"2015-07-20","AAAAAAAAAAACHDR",730.47,736.59,694.38,76265362
"I",31876260,"2016-04-23","AAAAAAAAAAABYRF",590.35,645.32,353.44,281535173
"I",31878541,"2015-07-09","AAAAAAAAAAACCLM",85.63,105.16,83.11,2516129
"I",31878986,"2017-06-18","AAAAAAAAAAADXFN",602.32,668.64,469.25,76334090
"I",31879035,"2017-06-18","AAAAAAAAAAAAYOF",682.37,798.10,384.11,936252468
"I",31879116,"2017-02-28","AAAAAAAAAAADHEF",187.27,238.62,140.86,959916712
"I",31879546,"2017-05-27","AAAAAAAAAAACYHC",100.93,116.67,96.56,85673145
"I",31879725,"2015-09-19","AAAAAAAAAAAABRK",445.81,526.77,245.08,740655819
"I",31879871,"2015-09-19","AAAAAAAAAAABUMC",748.12,1051.89,527.09,644128232
"I",31885511,"2015-09-03","AAAAAAAAAAADTYX",697.18,852.16,464.42,122517775
"I",31893267,"2017-06-18","AAAAAAAAAAABMLQ",718.93,736.42,474.03,442010225
"I",31896388,"2017-05-28","AAAAAAAAAAADBPD",51.43,75.92,34.57,248847588
"I",31898009,"2015-07-09","AAAAAAAAAAADRUR",814.70,1015.59,589.89,146151100
"I",31899192,"2017-04-08","AAAAAAAAAAACMSA",604.15,640.45,577.22,657808351
"I",31899333,"2015-07-20","AAAAAAAAAAACWTC",447.57,658.08,410.02,835610863
"I",31900474,"2016-08-24","AAAAAAAAAAABGRK",537.00,624.64,316.36,190124620
"I",31902116,"2016-08-24","AAAAAAAAAAAEDGL",802.74,938.31,703.38,555210352
"I",31904017,"2015-10-19","AAAAAAAAAAACOFS",683.84,934.18,514.65,446203382
"I",31905057,"2017-06-18","AAAAAAAAAAADTOS",960.12,1230.77,933.68,595968404
"I",31906639,"2015-07-22","AAAAAAAAAAAAGSF",509.18,668.17,315.38,262270199
"I",31907601,"2015-09-03","AAAAAAAAAAADWGO",794.29,806.15,423.55,573348769
"I",31908311,"2016-08-24","AAAAAAAAAAAAZYK",696.65,957.22,465.80,408230708
"I",31910968,"2015-10-19","AAAAAAAAAAAANRO",908.12,974.74,868.34,663951281
"I",31911064,"2015-10-19","AAAAAAAAAAACBBY",459.37,481.97,334.43,752280128
"I",31911903,"2015-08-04","AAAAAAAAAAACFUQ",384.56,446.19,351.83,300137411
"I",31912341,"2015-07-22","AAAAAAAAAAABHIS",719.14,894.20,665.61,612892516
"I",31912701,"2017-06-07","AAAAAAAAAAACHVK",493.29,736.07,488.63,186322848
"I",31912797,"2017-06-07","AAAAAAAAAAADLFG",273.28,286.16,152.54,950718897
"I",31913877,"2017-06-07","AAAAAAAAAAADETA",884.50,918.41,588.97,508303409
"I",31916637,"2017-03-01","AAAAAAAAAAABJTL",974.62,1346.65,877.49,719627037
"I",31916860,"2016-05-26","AAAAAAAAAAACNOM",354.87,465.78,323.19,514142200
"I",31917406,"2015-07-22","AAAAAAAAAAACVUB",636.28,737.58,528.29,15677922
"I",31917885,"2016-05-26","AAAAAAAAAAAARIB",976.06,1090.46,730.43,996010583
"I",31920617,"2015-11-09","AAAAAAAAAAADQBK",659.69,703.21,451.90,846800634
"I",31921141,"2015-12-11","AAAAAAAAAAACFUF",51.24,68.78,41.22,6978819
"I",31921686,"2015-10-29","AAAAAAAAAAACCOO",951.17,1208.22,627.67,345442432
"I",31931179,"2015-07-23","AAAAAAAAAAADRKA",967.56,1407.13,673.71,846775014
"I",31931279,"2015-07-23","AAAAAAAAAAACNIA",959.50,1251.58,507.86,74394737
"I",31940969,"2015-07-10","AAAAAAAAAAABGNS",864.80,1063.31,523.70,984501730
"I",48151349,"2015-07-31","AAAAAAAAAAABRGQ",356.62,432.05,199.95,296740508
"I",48153196,"2015-12-03","AAAAAAAAAAABCRU",482.74,661.43,289.84,102759055
"I",48153490,"2016-09-11","AAAAAAAAAAADWQR",315.47,381.57,272.35,999701146
"I",48155287,"2016-08-15","AAAAAAAAAAAEDAD",713.17,848.95,387.04,754162298
"I",48155528,"2017-05-20","AAAAAAAAAAAAKAC",476.35,479.87,452.57,686436422
"I",48155555,"2017-05-20","AAAAAAAAAAABUZK",27.55,36.21,23.10,458377094
"I",48158994,"2017-07-04","AAAAAAAAAAAALCJ",69.33,83.56,49.39,81431292
"I",48167154,"2016-05-11","AAAAAAAAAAABHSR",793.96,971.16,720.89,453536085
"I",48173176,"2015-10-21","AAAAAAAAAAADQMF",436.30,528.87,296.69,175239113
"I",48174664,"2015-10-02","AAAAAAAAAAAEDMB",255.70,327.33,195.42,932390886
"I",48174889,"2017-03-12","AAAAAAAAAAABIVN",730.87,921.21,727.66,499854099
"I",48175689,"2017-07-04","AAAAAAAAAAAAJYW",343.76,357.36,259.47,925285699
"I",48178408,"2016-11-23","AAAAAAAAAAADNCF",731.11,737.59,412.97,540547704
"I",48181492,"2017-03-13","AAAAAAAAAAADVUU",901.02,1139.49,887.39,301784369
"I",48183707,"2015-07-15","AAAAAAAAAAADKGG",535.65,744.85,272.80,988030487
"I",48187421,"2016-04-25","AAAAAAAAAAABHXE",530.86,599.96,461.00,555927260
"I",48189124,"2016-05-11","AAAAAAAAAAAECYZ",45.58,58.58,42.04,541840323
"I",48190934,"2016-11-24","AAAAAAAAAAAAQKD",156.07,232.50,150.46,965655356
"I",48191648,"2017-02-04","AAAAAAAAAAABCTV",380.51,441.75,252.64,893569028
"I",48192709,"2017-07-04","AAAAAAAAAAABBNS",884.40,954.02,716.23,410398221
"I",48198223,"2016-11-24","AAAAAAAAAAACUCY",955.27,1030.51,729.82,63984836
"I",48201048,"2017-07-05","AAAAAAAAAAAAXOC",172.36,248.47,150.68,528766949
"I",48204146,"2016-02-12","AAAAAAAAAAABFHS",931.97,1118.11,743.28,287613331
"I",48207702,"2017-02-05","AAAAAAAAAAAAOYF",481.24,503.09,469.15,847290876
"I",48212186,"2017-02-05","AAAAAAAAAAADBNY",193.49,250.20,120.96,984621856
"I",48218613,"2016-07-16","AAAAAAAAAAACSLE",847.18,1113.54,491.20,873623107
"I",48219099,"2016-03-12","AAAAAAAAAAAAUPD",565.42,701.52,511.96,8648489
"I",48222237,"2017-05-08","AAAAAAAAAAAEARH",613.35,881.54,591.46,558945786
"I",48223160,"2016-05-12","AAAAAAAAAAAAMLR",235.30,240.67,192.41,195017573
"I",48226525,"2016-08-16","AAAAAAAAAAAARKP",575.55,660.39,344.82,869645657
"I",48229894,"2016-03-04","AAAAAAAAAAACBWX",378.39,429.49,221.02,9670899
"I",48230102,"2015-10-22","AAAAAAAAAAADGQU",174.85,223.52,163.25,136358019
"I",48232039,"2016-03-13","AAAAAAAAAAAEBJK",532.45,585.32,413.54,540082015
"I",48234968,"2016-03-04","AAAAAAAAAAADFCI",335.65,473.19,176.82,675374065
"I",48236068,"2017-02-11","AAAAAAAAAAADYRM",468.80,588.35,311.74,441345011
"I",48246971,"2017-07-05","AAAAAAAAAAADBYN",367.78,401.18,235.09,352813240
"I",48248622,"2016-08-16","AAAAAAAAAAAANLJ",277.19,397.19,255.07,492933218
"I",48249032,"2016-02-04","AAAAAAAAAAADCUN",202.69,207.94,174.88,21330388
"I",48250911,"2016-04-08","AAAAAAAAAAAAZTY",263.51,322.02,218.27,767479826
"I",48253727,"2016-04-08","AAAAAAAAAAAAFBI",974.63,1167.14,610.81,826740077
"I",48256811,"2015-11-13","AAAAAAAAAAADYOY",137.76,173.61,97.14,109027456
"I",48257723,"2016-04-08","AAAAAAAAAAADNUG",387.36,503.76,337.76,528075980
"I",48258214,"2016-04-26","AAAAAAAAAAADPBO",99.90,120.60,98.53,513419976
"I",48259514,"2016-05-12","AAAAAAAAAAAANDW",545.34,547.18,482.41,522529216
"I",48261151,"2017-05-02","AAAAAAAAAAACQPE",490.12,551.17,486.32,951280134
"I",48268180,"2016-05-12","AAAAAAAAAAACWBR",386.73,545.64,281.77,748646046
"I",48268639,"2017-05-02","AAAAAAAAAAAEFKL",107.66,160.43,61.81,86665819
"I",48269912,"2016-03-13","AAAAAAAAAAABJWV",943.24,1335.12,881.95,553488724
"I",48269945,"2016-03-13","AAAAAAAAAAAAPAD",142.67,210.91,107.46,982243603
"I",48271616,"2016-02-05","AAAAAAAAAAABHGS",816.46,1078.13,811.71,512020874
"I",48271728,"2016-02-05","AAAAAAAAAAADYQG",195.36,200.89,186.92,718260938
"I",48272203,"2016-03-05","AAAAAAAAAAADQFJ",856.34,1256.88,683.96,401998680
"I",48273443,"2016-03-05","AAAAAAAAAAACTML",727.49,887.77,715.00,549801701
"I",48273759,"2015-08-11","AAAAAAAAAAAEGCI",526.23,684.90,520.06,370651428
"I",48280728,"2016-04-09","AAAAAAAAAAAAKBU",994.09,1362.90,752.50,552183194
"I",48280918,"2016-04-09","AAAAAAAAAAAEAMO",638.43,805.50,458.23,212370646
"I",48281711,"2016-03-05","AAAAAAAAAAACEVM",581.00,760.12,510.39,591703343
"I",48285569,"2017-02-11","AAAAAAAAAAADVOE",155.69,175.04,110.37,415549254
"I",48287235,"2016-04-26","AAAAAAAAAAADZOY",469.71,685.53,281.69,344424775
"I",48291881,"2017-04-10","AAAAAAAAAAADTQJ",162.03,206.47,100.26,734613827
"I",48291946,"2017-04-10","AAAAAAAAAAABKGW",760.05,880.85,461.27,592174686
"I",48293596,"2015-08-11","AAAAAAAAAAAAFMM",597.82,622.85,493.24,90653196
"I",48298712,"2016-01-15","AAAAAAAAAAACGWR",734.00,1002.72,481.05,676391027
"I",48300502,"2017-04-11","AAAAAAAAAAABWFR",988.96,1198.54,585.15,540636785
"I",48302617,"2015-08-11","AAAAAAAAAAAAZDJ",138.53,173.63,124.89,216189335
"I",48308226,"2015-09-22","AAAAAAAAAAADKOC",91.44,131.79,58.38,504621050
"I",48309779,"2016-04-09","AAAAAAAAAAADQPY",522.72,626.71,511.72,936089041
"I",48310799,"2017-02-12","AAAAAAAAAAACPQZ",501.12,526.72,500.62,659893561
"I",48312764,"2016-02-05","AAAAAAAAAAADTPL",24.23,30.64,16.39,519317739
"I",48314424,"2017-04-16","AAAAAAAAAAAAGIX",819.00,907.07,774.24,705179436
"I",48315564,"2017-05-03","AAAAAAAAAAACDCC",721.95,761.27,527.61,553169221
"I",48316145,"2015-11-04","AAAAAAAAAAAAJUU",57.03,68.76,28.69,391359559
"I",48320254,"2015-11-04","AAAAAAAAAAADBES",318.86,443.02,261.41,986916123
"I",48321776,"2017-02-19","AAAAAAAAAAADNUR",842.99,1162.17,533.71,270645776
"I",48323888,"2017-02-15","AAAAAAAAAAAECTN",293.89,423.09,199.15,526459276
"I",48324366,"2015-08-12","AAAAAAAAAAAAKZN",708.12,875.92,634.17,531327611
"I",48325009,"2016-01-15","AAAAAAAAAAAAVJA",308.28,457.31,266.59,264886656
"I",48327614,"2017-05-03","AAAAAAAAAAACNEB",357.54,444.87,207.11,561491982
"I",48327670,"2017-05-03","AAAAAAAAAAACDYF",643.04,671.47,583.21,651845946
"I",48328993,"2017-02-19","AAAAAAAAAAABVJM",945.91,1414.11,702.54,445468735
"I",48330491,"2017-02-15","AAAAAAAAAAABWGF",636.67,703.25,551.29,187156574
"I",48332006,"2017-05-25","AAAAAAAAAAABPKL",963.88,981.65,723.59,188112808
"I",48334248,"2015-11-14","AAAAAAAAAAACDNM",920.13,1079.32,632.14,722023224
"I",48336436,"2015-11-14","AAAAAAAAAAADYNZ",30.03,42.76,25.18,653811642
"I",48341176,"2016-01-15","AAAAAAAAAAAAOHU",699.84,823.32,498.90,139354569
"I",48343547,"2015-09-23","AAAAAAAAAAAAIAS",767.79,1027.79,649.33,658918900
"I",48344576,"2016-02-06","AAAAAAAAAAADOQC",110.70,147.37,108.89,84977030
"I",48345306,"2015-09-23","AAAAAAAAAAAALZN",684.28,1008.62,413.59,254729406
"I",48346724,"2016-03-06","AAAAAAAAAAADNHR",157.54,214.28,130.23,70693377
"I",48347507,"2016-01-30","AAAAAAAAAAACTSR",505.17,570.41,309.62,615443653
"I",48348288,"2016-06-01","AAAAAAAAAAAAWXM",555.53,790.02,284.78,41964884
"I",48348702,"2017-05-18","AAAAAAAAAAAEFMA",410.14,467.23,257.13,327095828
"I",48363399,"2016-06-02","AAAAAAAAAAADHKD",287.20,358.00,273.71,684216193
"I",48365422,"2017-02-15","AAAAAAAAAAAAZUU",869.67,1266.83,525.16,781479152
"I",48365750,"2016-04-27","AAAAAAAAAAABQSL",486.06,496.98,260.02,32021397
"I",48368016,"2015-09-23","AAAAAAAAAAAEBUI",898.93,1008.45,824.37,460085016
"I",48370737,"2017-04-21","AAAAAAAAAAACNXD",210.80,279.27,188.31,74718278
"I",48371414,"2017-02-20","AAAAAAAAAAABUUT",844.26,1160.38,496.30,148014712
"I",48372186,"2016-04-27","AAAAAAAAAAAEBCA",130.81,165.34,94.95,459095340
"I",48373253,"2015-12-24","AAAAAAAAAAAATKB",962.71,1422.45,674.08,531022020
"I",48375843,"2015-11-05","AAAAAAAAAAABTUL",24.97,27.73,20.08,207794134
"I",48383426,"2016-09-26","AAAAAAAAAAABWNT",72.39,96.03,50.54,508402452
"I",48384494,"2015-08-10","AAAAAAAAAAACAFY",782.83,1156.03,765.15,1996004
"I",48385604,"2017-01-13","AAAAAAAAAAAADDP",756.09,821.39,411.29,983818809
"I",48389242,"2017-05-18","AAAAAAAAAAADHGW",485.66,633.72,415.68,493752878
"I",48389305,"2017-05-18","AAAAAAAAAAADXMR",720.69,827.35,400.04,748967642
"I",48392469,"2016-06-02","AAAAAAAAAAABDAO",705.23,751.66,499.64,90126100
"I",48393558,"2017-05-26","AAAAAAAAAAACMAO",298.66,427.46,213.03,354442033
"I",48395710,"2015-12-25","AAAAAAAAAAADRQD",843.96,978.37,781.44,893717155
"I",48399674,"2017-04-22","AAAAAAAAAAAAOAG",278.61,344.70,177.98,523884301
"I",48403103,"2016-01-30","AAAAAAAAAAADVGO",493.25,727.49,314.86,480542417
"I",48403666,"2017-02-16","AAAAAAAAAAACQVN",333.12,385.65,286.97,374578096
"I",48403990,"2016-09-26","AAAAAAAAAAADDYY",789.63,1154.88,608.35,878521532
"I",48414156,"2017-03-09","AAAAAAAAAAAAVKO",52.53,60.38,26.45,478034347
"I",48414436,"2015-10-06","AAAAAAAAAAAAKZM",308.57,345.07,240.05,549170525
"I",48416535,"2017-03-09","AAAAAAAAAAADEOB",52.43,73.05,33.93,470237531
"I",48418298,"2017-01-14","AAAAAAAAAAAAZTP",602.10,728.77,365.73,546589997
"I",48418362,"2017-01-14","AAAAAAAAAAAEHYS",97.90,128.30,50.93,825169135
"I",48422161,"2015-12-15","AAAAAAAAAAAAXLZ",572.67,774.90,366.08,18015961
"I",48423475,"2016-09-27","AAAAAAAAAAAEHNL",890.54,1103.60,632.30,641362920
"I",48423840,"2016-09-20","AAAAAAAAAAAAICR",973.79,997.92,961.97,426194223
"I",48424573,"2015-12-31","AAAAAAAAAAACCHN",451.14,587.89,346.24,71356774
"I",48425639,"2017-03-09","AAAAAAAAAAADQHT",817.29,1134.60,585.04,112149053
"I",48431920,"2015-12-25","AAAAAAAAAAADYGI",951.17,1159.53,919.49,468199186
"I",48434004,"2015-12-31","AAAAAAAAAAAAKYZ",319.75,348.12,230.93,695890934
"I",48435740,"2017-04-22","AAAAAAAAAAACAST",934.94,1152.59,785.43,889384245
"I",23937019,"2016-12-06","AAAAAAAAAAACFIP",491.97,691.53,371.06,574405629
"I",23938098,"2016-12-30","AAAAAAAAAAADUVI",305.71,404.55,244.56,796675264
"I",23938381,"2016-10-27","AAAAAAAAAAADLUV",158.05,225.51,126.69,151365241
"I",23939719,"2016-08-11","AAAAAAAAAAABAMQ",761.36,947.88,699.84,638986509
"I",23941187,"2016-10-27","AAAAAAAAAAAAKTU",412.27,601.51,264.97,590257081
"I",23941612,"2017-04-02","AAAAAAAAAAAEDRK",414.72,532.53,382.99,219504307
"I",23945201,"2017-06-16","AAAAAAAAAAACUWZ",821.41,1143.10,558.55,791722710
"I",23945235,"2017-06-16","AAAAAAAAAAACTOH",348.79,510.92,235.88,856797809
"I",23946120,"2015-11-29","AAAAAAAAAAADKSC",597.80,742.97,425.26,303542318
"I",23946247,"2015-08-18","AAAAAAAAAAABZIY",939.37,1167.97,519.34,292419542
"I",23946429,"2015-08-18","AAAAAAAAAAACPBZ",324.76,374.74,284.17,590506870
"I",23946903,"2017-03-25","AAAAAAAAAAABMNV",918.95,1350.48,674.99,534991028
"I",23947741,"2016-03-22","AAAAAAAAAAAAQUE",825.62,1066.12,617.84,85387589
"I",23952556,"2017-01-24","AAAAAAAAAAACXYL",740.64,813.17,639.07,406264153
"I",23953557,"2016-03-22","AAAAAAAAAAAATLC",72.72,84.91,62.87,374992910
"I",23954011,"2015-12-05","AAAAAAAAAAAATLW",710.55,1016.75,573.28,526163704
"I",23955588,"2017-03-26","AAAAAAAAAAABPJN",618.50,743.26,438.10,829864908
"I",23956070,"2016-10-19","AAAAAAAAAAAAWLU",970.06,1200.29,915.16,384264587
"I",23957997,"2016-07-07","AAAAAAAAAAADZXZ",341.43,455.11,317.78,59865320
"I",23958491,"2017-05-21","AAAAAAAAAAABYQQ",984.22,1445.86,866.16,395859508
"I",23961083,"2015-08-18","AAAAAAAAAAAAGEB",121.36,163.03,111.27,542610614
"I",23966757,"2016-04-01","AAAAAAAAAAAEDHO",693.06,1019.76,358.89,143545727
"I",23970109,"2017-01-05","AAAAAAAAAAAAMUT",631.17,780.89,377.55,958013689
"I",23970736,"2016-07-07","AAAAAAAAAAABYXS",210.66,239.41,150.45,597354462
"I",23972195,"2016-10-19","AAAAAAAAAAABAQM",66.19,74.30,59.84,292817245
"I",23972396,"2015-11-29","AAAAAAAAAAABEAS",528.79,562.48,512.06,134460240
"I",23975448,"2015-12-05","AAAAAAAAAAABSSW",89.09,128.35,51.48,316610023
"I",23979012,"2017-05-21","AAAAAAAAAAADADV",863.33,915.88,562.32,709977010
"I",23984398,"2016-07-08","AAAAAAAAAAAADSB",791.14,1027.52,491.49,144162914
"I",23987005,"2016-12-21","AAAAAAAAAAADQRG",879.36,1304.07,756.65,166373793
"I",23992694,"2017-01-24","AAAAAAAAAAADETG",592.44,601.03,534.94,552208263
"I",23996904,"2017-01-05","AAAAAAAAAAADAXN",777.90,798.20,770.14,185812511
"I",23997972,"2016-02-02","AAAAAAAAAAAEAUN",479.38,660.80,460.10,808202191
"I",23998272,"2015-12-05","AAAAAAAAAAABLJL",617.96,750.76,613.65,87021017
"I",23998413,"2015-12-05","AAAAAAAAAAAAKWN",649.38,727.00,463.39,826228076
"I",23999844,"2015-07-06","AAAAAAAAAAACGHU",994.02,1345.23,867.82,781719990
"I",24002038,"2015-12-05","AAAAAAAAAAADSDT",105.78,149.09,71.08,579968770
"I",24004021,"2016-09-13","AAAAAAAAAAABIQU",110.80,144.28,76.19,64246463
"I",24004071,"2016-09-13","AAAAAAAAAAACLSS",191.38,221.72,135.34,716207809
"I",24006351,"2016-12-21","AAAAAAAAAAABPNE",123.06,165.91,88.45,851127541
"I",24007072,"2015-10-30","AAAAAAAAAAABENR",853.13,1243.72,482.77,155989291
"I",24013025,"2015-10-30","AAAAAAAAAAAAMPD",707.55,959.62,630.63,989158767
"I",24015261,"2016-03-03","AAAAAAAAAAACIFZ",142.82,184.92,74.72,833090963
"I",24018562,"2017-02-08","AAAAAAAAAAADEQW",135.10,143.38,104.65,906218502
"I",24020388,"2016-07-08","AAAAAAAAAAABSZO",160.68,186.07,81.74,89977246
"I",24022746,"2016-09-08","AAAAAAAAAAAAIKL",164.86,207.58,156.68,238245658
"I",24022848,"2016-03-03","AAAAAAAAAAAEFKV",101.81,133.22,95.14,885051771
"I",24023740,"2016-04-13","AAAAAAAAAAACGUV",376.47,452.70,258.41,676188317
"I",24024114,"2017-02-08","AAAAAAAAAAABWVI",236.32,318.39,140.26,503298441
"I",24025627,"2017-01-25","AAAAAAAAAAACERS",683.11,959.76,585.44,34638439
"I",24026327,"2017-02-09","AAAAAAAAAAACAXM",430.02,617.63,311.38,525083340
"I",24030865,"2015-10-31","AAAAAAAAAAAAJLE",677.82,854.70,475.02,846788262
"I",24032060,"2016-04-02","AAAAAAAAAAAEHCR",35.31,51.73,22.94,195425067
"I",24033816,"2016-09-08","AAAAAAAAAAADYAB",447.69,487.25,300.28,896422439
"I",24034614,"2015-07-06","AAAAAAAAAAADYGA",41.96,45.88,31.79,336098180
"I",24035633,"2016-03-03","AAAAAAAAAAABYPF",290.27,304.39,184.66,402527483
"I",24036883,"2015-10-31","AAAAAAAAAAAAKUE",597.78,647.87,348.46,632957053
"I",24037021,"2015-10-31","AAAAAAAAAAAAGQP",210.42,242.98,156.01,59155379
"I",24038679,"2015-12-06","AAAAAAAAAAAEDPM",33.40,34.40,21.37,322486219
"I",24039889,"2017-02-09","AAAAAAAAAAADBXE",475.05,710.21,426.12,52269210
